Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
197,193,17,17,180,177,14,Train/14/00014_00020_00028.png
224,219,19,19,205,201,14,Train/14/00014_00020_00029.png
29,30,5,6,24,25,14,Train/14/00014_00021_00000.png
31,31,6,6,26,26,14,Train/14/00014_00021_00001.png
32,32,6,5,27,26,14,Train/14/00014_00021_00002.png
33,34,6,6,28,29,14,Train/14/00014_00021_00003.png
34,36,5,6,28,31,14,Train/14/00014_00021_00004.png
36,36,6,5,30,31,14,Train/14/00014_00021_00005.png
36,38,5,6,30,33,14,Train/14/00014_00021_00006.png
37,40,5,6,32,35,14,Train/14/00014_00021_00007.png
37,40,5,6,32,35,14,Train/14/00014_00021_00008.png
39,41,6,6,34,36,14,Train/14/00014_00021_00009.png
39,43,5,6,34,38,14,Train/14/00014_00021_00010.png
42,44,6,5,36,38,14,Train/14/00014_00021_00011.png
44,46,6,6,38,41,14,Train/14/00014_00021_00012.png
47,48,6,6,42,42,14,Train/14/00014_00021_00013.png
48,49,5,6,43,44,14,Train/14/00014_00021_00014.png
50,50,5,5,44,44,14,Train/14/00014_00021_00015.png
52,52,5,5,47,47,14,Train/14/00014_00021_00016.png
55,56,5,5,50,51,14,Train/14/00014_00021_00017.png
57,58,5,5,52,52,14,Train/14/00014_00021_00018.png
61,60,6,5,55,55,14,Train/14/00014_00021_00019.png
63,65,6,5,58,59,14,Train/14/00014_00021_00020.png
70,73,6,6,64,67,14,Train/14/00014_00021_00021.png
76,81,6,7,70,74,14,Train/14/00014_00021_00022.png
86,92,8,9,79,84,14,Train/14/00014_00021_00023.png
97,102,9,9,89,93,14,Train/14/00014_00021_00024.png
110,116,10,11,100,106,14,Train/14/00014_00021_00025.png
119,124,10,10,109,114,14,Train/14/00014_00021_00026.png
132,141,11,13,121,129,14,Train/14/00014_00021_00027.png
145,155,13,14,133,141,14,Train/14/00014_00021_00028.png
159,170,14,15,145,155,14,Train/14/00014_00021_00029.png
35,37,6,6,30,32,14,Train/14/00014_00022_00000.png
34,36,5,6,29,31,14,Train/14/00014_00022_00001.png
35,36,5,5,30,31,14,Train/14/00014_00022_00002.png
35,37,5,6,30,32,14,Train/14/00014_00022_00003.png
37,37,6,5,32,32,14,Train/14/00014_00022_00004.png
37,40,5,6,32,35,14,Train/14/00014_00022_00005.png
40,41,6,5,34,36,14,Train/14/00014_00022_00006.png
40,42,6,5,35,36,14,Train/14/00014_00022_00007.png
42,43,6,5,37,38,14,Train/14/00014_00022_00008.png
43,45,5,5,38,40,14,Train/14/00014_00022_00009.png
44,46,6,6,39,41,14,Train/14/00014_00022_00010.png
45,47,6,5,40,42,14,Train/14/00014_00022_00011.png
46,50,6,6,41,45,14,Train/14/00014_00022_00012.png
48,52,6,6,43,47,14,Train/14/00014_00022_00013.png
50,53,6,6,45,48,14,Train/14/00014_00022_00014.png
50,55,5,5,45,50,14,Train/14/00014_00022_00015.png
54,57,6,5,48,52,14,Train/14/00014_00022_00016.png
56,61,6,6,51,56,14,Train/14/00014_00022_00017.png
58,62,6,5,53,57,14,Train/14/00014_00022_00018.png
59,69,5,7,54,63,14,Train/14/00014_00022_00019.png
62,71,5,6,57,65,14,Train/14/00014_00022_00020.png
69,76,7,7,63,70,14,Train/14/00014_00022_00021.png
70,82,6,8,64,75,14,Train/14/00014_00022_00022.png
75,87,7,8,69,80,14,Train/14/00014_00022_00023.png
81,95,8,9,74,87,14,Train/14/00014_00022_00024.png
85,104,8,9,78,95,14,Train/14/00014_00022_00025.png
92,115,8,10,84,105,14,Train/14/00014_00022_00026.png
97,124,8,11,89,114,14,Train/14/00014_00022_00027.png
107,135,9,12,97,124,14,Train/14/00014_00022_00028.png
116,148,10,13,106,136,14,Train/14/00014_00022_00029.png
34,34,5,5,29,29,14,Train/14/00014_00023_00000.png
36,37,5,6,31,32,14,Train/14/00014_00023_00001.png
36,38,5,6,31,33,14,Train/14/00014_00023_00002.png
39,38,6,5,34,33,14,Train/14/00014_00023_00003.png
39,40,6,6,34,35,14,Train/14/00014_00023_00004.png
39,38,6,5,34,33,14,Train/14/00014_00023_00005.png
40,43,5,6,35,38,14,Train/14/00014_00023_00006.png
42,43,6,6,37,38,14,Train/14/00014_00023_00007.png
43,43,6,5,38,38,14,Train/14/00014_00023_00008.png
44,44,6,5,39,39,14,Train/14/00014_00023_00009.png
45,44,6,5,40,39,14,Train/14/00014_00023_00010.png
46,47,5,5,41,42,14,Train/14/00014_00023_00011.png
47,49,5,6,42,44,14,Train/14/00014_00023_00012.png
49,51,5,6,44,46,14,Train/14/00014_00023_00013.png
52,52,6,6,47,47,14,Train/14/00014_00023_00014.png
54,53,6,5,49,48,14,Train/14/00014_00023_00015.png
54,55,5,6,49,50,14,Train/14/00014_00023_00016.png
56,57,5,5,51,52,14,Train/14/00014_00023_00017.png
58,60,5,5,53,55,14,Train/14/00014_00023_00018.png
61,62,5,6,56,57,14,Train/14/00014_00023_00019.png
63,65,6,6,58,60,14,Train/14/00014_00023_00020.png
65,68,6,7,60,62,14,Train/14/00014_00023_00021.png
69,71,6,7,63,65,14,Train/14/00014_00023_00022.png
74,73,7,6,68,67,14,Train/14/00014_00023_00023.png
77,76,7,6,71,70,14,Train/14/00014_00023_00024.png
81,82,7,8,74,75,14,Train/14/00014_00023_00025.png
83,84,8,8,76,77,14,Train/14/00014_00023_00026.png
87,88,7,7,80,81,14,Train/14/00014_00023_00027.png
97,96,9,8,89,88,14,Train/14/00014_00023_00028.png
99,100,9,8,91,92,14,Train/14/00014_00023_00029.png
26,27,6,6,21,21,14,Train/14/00014_00024_00000.png
26,27,5,6,21,22,14,Train/14/00014_00024_00001.png
27,27,6,6,22,22,14,Train/14/00014_00024_00002.png
26,28,5,6,21,22,14,Train/14/00014_00024_00003.png
28,27,6,6,23,22,14,Train/14/00014_00024_00004.png
30,28,6,5,25,23,14,Train/14/00014_00024_00005.png
31,30,6,6,26,25,14,Train/14/00014_00024_00006.png
32,31,6,6,27,26,14,Train/14/00014_00024_00007.png
31,32,5,6,25,26,14,Train/14/00014_00024_00008.png
33,33,6,6,27,27,14,Train/14/00014_00024_00009.png
32,33,5,6,26,28,14,Train/14/00014_00024_00010.png
32,33,5,5,27,27,14,Train/14/00014_00024_00011.png
35,35,5,5,29,29,14,Train/14/00014_00024_00012.png
35,35,5,5,30,30,14,Train/14/00014_00024_00013.png
36,36,5,5,31,31,14,Train/14/00014_00024_00014.png
38,39,5,6,32,33,14,Train/14/00014_00024_00015.png
40,40,5,5,35,35,14,Train/14/00014_00024_00016.png
42,43,5,6,37,38,14,Train/14/00014_00024_00017.png
41,42,5,6,36,37,14,Train/14/00014_00024_00018.png
44,43,6,5,39,38,14,Train/14/00014_00024_00019.png
47,47,6,6,41,41,14,Train/14/00014_00024_00020.png
48,47,6,5,43,42,14,Train/14/00014_00024_00021.png
51,49,6,5,46,44,14,Train/14/00014_00024_00022.png
52,52,6,5,47,47,14,Train/14/00014_00024_00023.png
53,54,6,6,47,48,14,Train/14/00014_00024_00024.png
56,55,6,6,50,50,14,Train/14/00014_00024_00025.png
57,57,6,6,52,52,14,Train/14/00014_00024_00026.png
60,58,6,5,54,52,14,Train/14/00014_00024_00027.png
60,60,6,6,55,55,14,Train/14/00014_00024_00028.png
61,60,6,5,56,55,14,Train/14/00014_00024_00029.png
27,28,5,5,22,23,14,Train/14/00014_00025_00000.png
29,29,6,5,23,23,14,Train/14/00014_00025_00001.png
30,31,6,6,25,26,14,Train/14/00014_00025_00002.png
29,31,5,6,23,25,14,Train/14/00014_00025_00003.png
29,29,6,5,24,24,14,Train/14/00014_00025_00004.png
31,32,6,6,25,26,14,Train/14/00014_00025_00005.png
30,34,5,6,25,29,14,Train/14/00014_00025_00006.png
31,33,6,5,26,28,14,Train/14/00014_00025_00007.png
32,34,6,6,26,29,14,Train/14/00014_00025_00008.png
30,34,5,6,25,29,14,Train/14/00014_00025_00009.png
32,35,5,5,26,29,14,Train/14/00014_00025_00010.png
34,33,6,5,29,28,14,Train/14/00014_00025_00011.png
37,37,6,6,32,32,14,Train/14/00014_00025_00012.png
39,39,6,6,34,34,14,Train/14/00014_00025_00013.png
38,38,5,5,33,33,14,Train/14/00014_00025_00014.png
41,40,6,5,35,34,14,Train/14/00014_00025_00015.png
42,43,6,5,37,37,14,Train/14/00014_00025_00016.png
45,45,6,5,39,39,14,Train/14/00014_00025_00017.png
45,46,6,6,40,41,14,Train/14/00014_00025_00018.png
46,48,5,6,41,43,14,Train/14/00014_00025_00019.png
48,49,5,5,42,43,14,Train/14/00014_00025_00020.png
49,51,5,6,44,46,14,Train/14/00014_00025_00021.png
53,53,6,5,47,48,14,Train/14/00014_00025_00022.png
55,57,6,5,50,51,14,Train/14/00014_00025_00023.png
56,59,5,6,51,54,14,Train/14/00014_00025_00024.png
60,61,6,5,55,56,14,Train/14/00014_00025_00025.png
63,66,5,6,57,60,14,Train/14/00014_00025_00026.png
69,71,6,7,62,65,14,Train/14/00014_00025_00027.png
73,76,6,6,67,69,14,Train/14/00014_00025_00028.png
83,85,8,7,75,78,14,Train/14/00014_00025_00029.png
